Text,Entity Type
?,
0415A,
si,
homo,
communis,
conditionis,
",",
si,
magus,
",",
si,
post,
mortem,
de,
sepulcro,
a,
discipulis,
subreptus,
",",
si,
nunc,
denique,
penes,
inferos,
",",
si,
non,
in,
coelis,
potius,
",",
et,
inde,
uenturus,
cum,
totius,
mundi,
motu,
",",
cum,
horrore,
orbis,
",",
cum,
planctu,
omnium,
",",
sed,
non,
Christianorum,
",",
ut,
Dei,
Uirtus,PERSON
et,
Dei,
Spiritus,
et,
Sermo,PERSON
et,
Sapientia,
et,
Ratio,
et,
Dei,
Filius,
.,
Quodcumque,
ridetis,
",",
rideant,
et,
illi,
uobiscum,
;,
negent,
Christum,PERSON
omnem,
ab,
aeuo,
animam,
restituto,
corpore,
judicaturum,
.,
Dicant,
hoc,
pro,
tribunali,
",",
si,
forte,
",",
Minoen,LOC
et,
Rhadamanthum,
secundum,
consensum,
Platonis,PERSON
et,
poetarum,
esse,
sortitos,
;,
suae,
saltem,
ignominiae,
et,
damnationis,
0415B,PERSON
notam,
refutent,
:,
renuant,
se,
immundos,
spiritus,
esse,
",",
quod,
uel,
ex,
pabulis,
eorum,
sanguine,
et,
fumo,
et,
putidis,
rogis,
pecorum,
et,
impuratissimis,
linguis,
ipsorum,
uatum,
intelligi,
debuit,
;,
renuant,
ob,
malitiam,
praedamnatos,
se,
in,
eumdem,
judicii,
diem,
cum,
omnibus,
cultoribus,
et,
operatoribus,
suis,
.,
Atqui,
omnis,
haec,
nostra,
in,
illos,
dominatio,
et,
potestas,
de,
nominatione,
Christi,PERSON
ualet,
",",
et,
de,
commemoratione,
eorum,
",",
quae,
sibi,
a,
Deo,
per,
arbitrum,
Christum,PERSON
imminentia,
exspectant,
.,
Christum,PERSON
timentes,
in,
Deo,
",",
et,
Deum,
in,
Christo,PERSON
",",
subjiciuntur,
seruis,
Dei,
et,
Christi,PERSON
.,
Ita,
de,
contactu,
deque,
afflatu,
nostro,
contemplatione,
et,
repraesentatione,
ignis,
illius,
correpti,
",",
etiam,
de,
corporibus,
nostro,
imperio,
excedunt,
inuiti,
et,
dolentes,
",",
et,
uobis,
praesentibus,
erubescentes,
.,
Credite,
illis,
",",
cum,
uerum,
de,
se,
loquuntur,
",",
qui,
mentientibus,
creditis,
.,
Nemo,
ad,
suum,
dedecus,
mentitur,
",",
quin,
potius,
ad,
honorem,
.,
Magis,
fides,
prona,
est,
aduersus,
semetipsos,
confitentes,
",",
quam,
pro,
semetipsis,
negantes,
.,
Haec,
denique,
testimonia,
deorum,
uestrorum,
christianos,
facere,
consueuerunt,
",",
0416A,
quia,
plurimum,
illis,
credendo,
Christo,PERSON
domino,
credimus,
.,
Ipsi,
litterarum,
nostrarum,
fidem,
accendunt,
",",
ipsi,
spei,
nostrae,
fidentiam,
aedificant,
.,
At,
colitis,
illos,
",",
quod,
sciam,
",",
etiam,
de,
sanguine,
christianorum,
.,
Nollent,
itaque,
uos,
tam,
fructuosos,
",",
tam,
officiosos,
sibi,
amittere,
",",
uel,
ne,
a,
uobis,
quandoque,
christianis,
fugentur,
",",
si,
illis,
sub,
christiano,
",",
uolente,
uobis,
ueritatem,
probare,
",",
mentiri,
liceret,
.,
**CAPUT,
XXIU,
.,
*,
*,
ARGUMENTUM.--,PERSON
Falsum,
itaque,
esse,
crimen,
irreligiositatis,
",",
et,
ad,
Romanos,NORP
potius,
quam,
Christianos,NORP
pertinere,
",",
quos,
uel,
ex,
hac,
subjectione,
daemonum,
pateat,
",",
majorem,
0416B,
illis,
et,
sublimiorem,
Deum,
colere,
;,
adeo,
que,
uel,
libertatem,
saltem,
religionis,
illis,
esse,
relinquendam,
",",
quae,
cum,
aliis,
detur,
",",
tum,
nec,
ipsis,
Aegyptiis,NORP
negetur,
.,
Sed,
apud,
illos,
quiduis,
coli,
licere,
praeter,
Deum,
uerum,
.,
Omnis,
ista,
confessio,
illorum,
",",
qua,
se,
deos,
negant,
esse,
",",
quaque,
non,
alium,
deum,
respondent,
praeter,
unum,
",",
cui,
nos,
mancipamur,
",",
satis,
idonea,
est,
ad,
depellendum,
crimen,
laesae,
publicae,
et,
maxime,
romanae,
religionis,
.,
Si,
enim,
non,
sunt,
dei,
pro,
certo,
",",
nec,
religio,
pro,
certo,
est,
;,
si,
religio,
non,
est,
",",
quia,
nec,
Dei,
pro,
certo,
",",
nec,
nos,
pro,
certo,
rei,
sumus,
laesae,
religionis,
.,
At,
e,
contrario,
in,
uos,
exprobatio,
resultabit,
",",
qui,
mendacium,
colentes,
",",
ueram,
religionem,
ueri,
dei,
non,
modo,
negligendo,
",",
quin,
insuper,
expugnando,
",",
in,
uerum,
committitis,
crimen,
uerae,
irreligiositatis,
.,
Nunc,
",",
ut,
constaret,
illos,
deos,
esse,
",",
nonne,
conceditis,
de,
aestimatione,
communi,
aliquem,
esse,
sublimiorem,
et,
potentiorem,
uelut,
principem,
mundi,
",",
perfectae,
potentiae,
et,
majestatis,
?,
Nam,
et,
sic,
plerique,
disponunt,
diuinitatem,
",",
ut,
imperium,
summae,
dominationis,
esse,
penes,
unum,
",",
officia,
ejus,
penes,
multos,
uelint,
;,
ut,
0417A,PERSON
Plato,PERSON
Jouem,
magnum,
in,
coelo,
comitatum,
exercitu,
describit,
deorum,
pariter,
et,
daemonum,
.,
Itaque,
oportere,
et,
procurantes,
et,
praefectos,
et,
praesides,
pariter,
suscipi,
.,
Et,
tamen,
quod,
facinus,
admittit,
",",
qui,
magis,
ad,
Caesarem,PERSON
promerendum,
et,
operam,
et,
spem,
suam,
transfert,
",",
nec,
appellationem,
dei,
ita,
ut,
imperatoris,
in,
alio,
quam,
principe,
confitetur,
",",
cum,
capitale,
esse,
judicetur,
alium,
praeter,
Caesarem,PERSON
et,
dicere,
et,
audire,
?,
Colat,
alius,
Deum,
",",
alius,
Jouem,PERSON
",",
alius,
ad,
coelum,
supplices,
manus,
tendat,
",",
alius,
ad,
aram,
Fidei,
",",
alius,
",",
si,
hoc,
putatis,
",",
nubes,
numeret,
orans,
",",
0418A,
alius,
lacunaria,
",",
alius,
suam,
animam,
deo,
suo,
uoueat,
",",
alius,
hirci,
.,
Uidete,
enim,
ne,
et,
hoc,
ad,
irreligiositatis,
elogium,
concurrat,
",",
adimere,
libertatem,
religionis,
et,
interdicere,
optionem,
diuinitatis,
",",
ut,
non,
liceat,
mihi,
colere,
quem,
uelim,
",",
sed,
cogar,
colere,
quem,
nolim,
.,
Nemo,
se,
ab,
inuito,
coli,
uolet,
",",
ne,
homo,
quidem,
;,
atque,
adeo,
et,
Aegyptiis,NORP
permissa,
est,
tam,
uanae,
superstitionis,
potestas,
",",
auibus,
et,
bestiis,
consecrandis,
",",
et,
capite,
damnandis,
qui,
aliquem,
hujusmodi,
deum,
occiderint,
.,
Unicuique,
etiam,
prouinciae,
et,
ciuitati,
suus,
deus,
est,
",",
ut,
Syriae,LOC
Atagartis,NORP
",",
ut,
Arabiae,LOC
0419A,
Dusares,NORP
",",
ut,
Noricis,NORP
Belenus,PERSON
",",
ut,
Africae,LOC
Coelestis,
",",
ut,
Mauritaniae,PERSON
Reguli,
sui,
.,
Romanas,NORP
",",
ut,
opinor,
",",
prouincias,
edidi,
",",
nec,
tamen,
romanos,
deos,
0420A,
earum,
",",
quia,
Romae,LOC
non,
magis,
coluntur,
",",
quam,
qui,
per,
ipsam,
quoque,
Italiam,LOC
municipali,
consecratione,
censentur,
:,
Casiniensium,
Deluentinus,PERSON
",",
Narniensium,NORP
0421A,
Uisidianus,PERSON
",",
Aesculanorum,NORP
Ancharia,PERSON
",",
Uolsiniensium,NORP
Nortia,
",",
Ocriculanorum,NORP
Ualentia,PERSON
",",
Sutrinorum,NORP
Hostia,
",",
Faliscorum,
in,
honorem,
patris,
Curis,
",",
unde,
accepit,
cognomen,
",",
Juno,PERSON
.,
Sed,
nos,
soli,
arcemur,
a,
religionis,
proprietate,
.,
Laedimus,
Romanos,NORP
",",
nec,
romani,
habemur,
",",
quia,
non,
Romanorum,NORP
deum,
colimus,
.,
Bene,
",",
quod,
omnium,
Deus,
est,
",",
cujus,
uelimus,
aut,
nolimus,
omnes,
sumus,
.,
Sed,
apud,
uos,
quoduis,
colere,
jus,
est,
",",
praeter,
uerum,
Deum,
",",
quasi,
non,
hic,
magis,
omnium,
sit,
Deus,
",",
cujus,
omnes,
sumus,
.,
**CAPUT,
XXU,
.,
*,
*,
ARGUMENTUM.--,PERSON
Immerito,
itaque,
magnitudinem,
Imperii,LOC
Romanorum,
in,
tam,
immensum,
auctam,
pro,
merito,
religiositatis,
illorum,
in,
deos,
censeri,
",",
qui,
id,
illis,
conferre,
0421B,PERSON
potuerint,
",",
adeo,
que,
soli,
dii,
sint,
.,
Cum,
tamen,
illi,
et,
ridiculi,
",",
et,
pudendi,
",",
uel,
etiam,
peregrini,
sint,
",",
qui,
(quod,
multo,
cum,
sale,
prosequitur,
),
sua,
potius,
contra,
Romanos,NORP
tutati,
fuissent,
",",
si,
qua,
illis,
uis,
inesset,
.,
Nonnullos,
quoque,
eorum,
deos,
reges,
fuisse,
dicit,
",",
quo,
tempore,
0422A,
tamen,
homines,
",",
et,
illi,
ipse,
reges,
",",
sine,
diis,
non,
fuerint,
:,
olim,
etiam,
paupere,
cultu,
dii,
haberentur,
;,
ut,
adeo,
non,
Romani,NORP
ob,
Religiositatem,
magni,
",",
sed,
ob,
magnitudinem,
religiosi,
facti,
appareant,
.,
Quinimo,
non,
religiosos,
habendos,
",",
qui,
religiones,
laedendo,
facti,
sint,
magni,
",",
quandoquidem,
cum,
populis,
etiam,
Deos,NORP
eorum,
deuicerint,
",",
illorum,
que,
templa,
uastarint,
",",
statuas,
dejecerint,
",",
sacra,
aboleuerint,
;,
quum,
etiam,
illi,
populi,
non,
minus,
religiosi,
in,
Deos,NORP
suos,
fuerint,
",",
qui,
tamen,
a,
Romanis,NORP
deuicti,
",",
in,
illorum,
imperii,
summam,
conflati,
sunt.Satis,
mihi,
quidem,
uideor,
probasse,
de,
falsa,
et,
uera,
diuinitate,
",",
cum,
demonstraui,
",",
quemadmodum,
probatio,
consistat,
",",
non,
modo,
disputationibus,
nec,
argumentationibus,
",",
sed,
ipsorum,
etiam,
testimoniis,
",",
quos,
0422B,PERSON
deos,
creditis,
",",
ut,
nihil,
jam,
ad,
hanc,
caussam,
sit,
retractandum,
.,
Quoniam,
tamen,
Romani,NORP
nominis,
proprie,
mentio,
occurrit,
",",
non,
omittam,
congressionem,
",",
quam,
prouocat,
illa,
praesumptio,
dicentium,
Romanos,NORP
pro,
merito,
religiositatis,
diligentissimae,
in,
tantum,
sublimitatis,
0423A,PERSON
elatos,
",",
ut,
orbem,
occuparint,
",",
et,
adeo,
deos,
esse,
",",
ut,
praeter,
caeteros,
floreant,
",",
qui,
illis,
officium,
praeter,
caeteros,
faciant,
.,
Scilicet,
ista,
merces,
Romanis,NORP
a,
diis,
pro,
gratia,
expensa,
est,
",",
Sterculius,PERSON
",",
et,
Mutunus,PERSON
",",
et,
Larentina,PERSON
prouexit,
imperium,
.,
Peregrinos,NORP
0424A,
enim,
deos,
non,
putem,
extraneae,
genti,
magis,
fautum,
uoluisse,
quam,
suae,
",",
et,
patrium,
solum,
",",
in,
quo,
nati,
",",
adulti,
",",
nobilitati,
",",
sepulti,
que,
sunt,
",",
transfretanis,
dedisse,
.,
Uiderit,
Cybele,PERSON
",",
si,
urbem,
romanam,
ut,
memoriam,
Trojani,NORP
generis,
adamauit,
",",
uernaculi,
sui,
scilicet,
y,
0425A,PERSON
aduersus,
Achiuorum,
arma,
protecti,
",",
si,
ad,
ultores,
transire,
prospexit,
",",
quos,
sciebat,
Graeciam,LOC
Phrygiae,LOC
debellatricem,
subacturos,
.,
Itaque,
majestatis,
suae,
in,
urbem,
collatae,
grande,
documentum,
nostrae,
etiam,
aetati,
proposuit,
",",
cum,
Marco,PERSON
Aurelio,PERSON
apud,
Sirmium,LOC
reipublicae,
exempto,
",",
die,
decimo,
sexto,
Kalendarum,
Aprilium,
",",
Archigallus,PERSON
ille,
sanctissimus,
",",
die,
nono,
Kalend,
.,
earumdem,
",",
quo,
sanguinem,
impurum,
",",
lacertos,
0426A,
quoque,
castrando,
libabat,
",",
pro,
salute,
imperatoris,
Marci,PERSON
jam,
intercepti,
solita,
aeque,
imperia,
mandauit,
.,
O,
nuntios,
tardos,
",",
o,
somniculosa,
diplomata,
",",
quorum,
uitio,
excessum,
imperatoris,
non,
ante,
Cybele,PERSON
cognouit,
",",
ne,
deam,
talem,
riderent,
Christiani,PERSON
.,
Sed,
non,
statim,
et,
Jupiter,PERSON
Cretam,LOC
suam,
Romanis,NORP
fascibus,
concuti,
sineret,
",",
oblitus,
antrum,
illud,
Idaeum,LOC
",",
et,
aera,
Corybantia,PERSON
",",
et,
jucundissimum,
illic,
nutricis,
suae,
0427A,
odorem,
.,
Nonne,
omni,
Capitolio,PERSON
tumulum,
illum,
suum,
praeposuisset,
",",
ut,
ea,
potius,
orbi,
terra,
praecelleret,
",",
quae,
cineres,
Jouis,PERSON
texit,
?,
Uellet,
Juno,LOC
Punicam,NORP
urbem,
posthabita,
Samo,LOC
dilectam,
ab,
Aeneadarum,NORP
utique,
genere,
deleri,
?,
Quod,
si,
Hic,
illius,
"arma,Hic",
currus,
fuit,
",",
hoc,
regnum,
dea,
gentibus,
"esse,Si",
qua,
fata,
sinant,
",",
jam,
tum,
tendit,
que,
fouetque.(UIRG,
.,
Aen,LOC
.,
I.,
16,
.,
seqq.)0428A,
Misera,
illa,
conjux,
Jouis,PERSON
et,
soror,
aduersus,
fata,
non,
ualuit,
plane,
:,
Fato,
stat,
Jupiter,PERSON
ipse,
.,
Nec,
tantum,
tamen,
honoris,
Romani,NORP
dicauerunt,
fatis,
dedentibus,
sibi,
Carthaginem,LOC
aduersus,
destinatum,
uotum,
que,
Junonis,PERSON
",",
quantum,
prostitutissimae,
lupae,
Larentinae,PERSON
.,
Plures,NORP
deos,
uestros,
regnasse,
certum,
est,
.,
Igitur,
si,
conferendi,
imperii,
tenent,
potestatem,
",",
cum,
0429A,
ipsi,
regnarent,
",",
a,
quibus,
acceperant,
eam,
gratiam,
?,
quem,
coluerat,
Saturnus,PERSON
et,
Jupiter,PERSON
?,
aliquem,
opinor,
Sterculium,PERSON
[sed,
Romae,LOC
postea,
],
",",
cum,
indigenis,
suis,
.,
Etiam,
si,
qui,
non,
regnarunt,
",",
tamen,
regnabatur,
ab,
aliis,
nondum,
cultoribus,
suis,
",",
ut,
qui,
nondum,
dii,
habebantur,
.,
Ergo,
aliorum,
est,
regnum,
dare,
",",
quia,
regnabatur,
multo,
ante,
quam,
isti,
dii,
inciderentur,
.,
Sed,
quam,
uanum,
est,
fastigium,
Romani,NORP
nominis,
religiositatis,
meritis,
deputare,
",",
cum,
post,
imperium,
siue,
adhuc,
regnum,
[auctis,
jam,
rebus,
],
religio,
profecerit,
.,
Nam,
etsi,
a,
Numa,PERSON
concepta,
est,
curiositas,
superstitiosa,
",",
0430A,NORP
nondum,
tamen,
aut,
simulacris,
aut,
templis,
res,
diuina,
apud,
Romanos,NORP
constabat,
;,
frugi,
religio,
et,
pauperes,
ritus,
",",
et,
nulla,
capitolia,
certantia,
coelo,
",",
sed,
temeraria,
de,
cespite,
altaria,
",",
et,
uasa,
adhuc,
Samia,LOC
",",
et,
nidor,
ex,
illis,
",",
et,
Deus,
ipse,
nusquam,
.,
Nondum,
enim,
tunc,
ingenia,
Graecorum,NORP
atque,
Tuscorum,NORP
fingendis,
simulacris,
urbem,
inundauerant,
.,
Ergo,
non,
ante,
religiosi,
Romani,NORP
",",
quam,
magni,
;,
ideo,
que,
non,
ob,
hoc,
magni,
",",
quia,
religiosi,
.,
Atqui,
quomodo,
ob,
religionem,
magni,
",",
quibus,
magnitudo,
de,
irreligiositate,
prouenit,
?,
Ni,
fallor,
enim,
",",
omne,
regnum,
uel,
imperium,
0431A,LOC
bellis,
quaeritur,
et,
uictoriis,
propagatur,
.,
Porro,
bella,
et,
uictoriae,
captis,
et,
euersis,
plurimum,
urbibus,
constant,
.,
Id,
negotium,
sine,
deorum,
injuria,
non,
est,
.,
Eaedem,
strages,
moenium,
et,
templorum,
",",
pares,
caedes,
ciuium,
et,
sacerdotum,
",",
nec,
dissimiles,
rapinae,
sacrarum,
diuitiarum,
et,
profanarum,
.,
Tot,
igitur,
sacrilegia,
Romanorum,
",",
quot,
trophaea,
;,
tot,
de,
diis,
",",
quot,
de,
gentibus,
triumphi,
;,
tot,
manubiae,
",",
quot,
manent,
adhuc,
simulacra,
captiuorum,
deorum,
.,
Et,
ab,
hostibus,
ergo,
suis,
sustinent,
adorari,
",",
et,
illis,
imperium,
sine,
fine,
decernunt,
",",
quorum,
magis,
injurias,
quam,
adulationes,
remunerasse,
debuerant,
.,
Sed,
qui,
nihil,
sentiunt,
",",
tam,
impune,
laeduntur,
",",
quam,
frustra,
coluntur,
.,
Certe,
non,
potest,
fidei,
conuenire,
",",
ut,
religionis,
meritis,
excreuisse,
uideantur,
",",
qui,
",",
ut,
suggessimus,
",",
religionem,
aut,
laedendo,
0431B,
creuerunt,
",",
aut,
crescendo,
laeserunt,
.,
Etiam,
illi,
",",
quorum,
regna,
conflata,
sunt,
in,
imperii,
Romani,NORP
summam,
",",
cum,
ea,
amitterent,
",",
sine,
religionibus,
non,
fuerunt,
.,
**CAPUT,
XXUI,
.,
*,
*,
ARGUMENTUM.--,PERSON
Deum,
potius,
solum,
regnare,
",",
de,
imperiis,
",",
urbibus,
",",
hominibus,
",",
temporibus,
ipsis,
",",
ut,
de,
suo,
",",
disponere,
;,
qui,
etiam,
",",
ante,
cognitam,
Romam,LOC
",",
Babyloniis,NORP
",",
Aegyptiis,NORP
",",
Assyriis,LOC
dominationem,
dederit,
:,
Judaeis,
ipsis,
etiam,
incolume,
diu,
regnum,
praestiterit,
",",
destruentibus,
etiam,
omnes,
illos,
deos,
",",
quos,
Romani,NORP
Gentes,
que,
ut,
datores,
regnorum,
suspiciunt.Uidete,
igitur,
ne,
ille,
regna,
dispenset,
",",
cujus,
est,
et,
orbis,
qui,
regnatur,
",",
et,
homo,
ipse,
qui,
regnat,
;,
ne,
0432A,
ille,
uices,
dominationum,
ipsis,
temporibus,
in,
saeculo,
ordinarit,
",",
qui,
ante,
omne,
tempus,
fuit,
et,
saeculum,
corpus,
temporum,
fecit,
;,
ne,
ille,
ciuitates,
extollat,
aut,
deprimat,
.,
Sub,
quo,
fuit,
aliquando,
sine,
ciuitatibus,
genus,
hominum,
?,
Quid,
erratis,
?,
prior,
est,
quibusdam,
diis,
suis,
siluestris,
Roma,LOC
;,
ante,
regnauit,
quam,
tantum,
ambitum,
Capitolii,LOC
exstrueret,
.,
Regnauerunt,
et,
Babylonii,LOC
ante,
pontifices,
",",
et,
Medi,
ante,
quindecimuiros,
",",
et,
Aegyptii,NORP
ante,
Salios,NORP
",",
et,
Assyrii,LOC
ante,
Lupercos,NORP
",",
et,
Amazones,NORP
ante,
uirgines,
Uestales,PERSON
.,
Postremo,
",",
si,
Romanae,NORP
religiones,
regna,
praestant,
",",
numquam,
retro,
Judaea,LOC
regnasset,
despectrix,
communium,
istarum,
diuinitatum,
",",
cujus,
et,
deum,
uictimis,
",",
et,
templum,
donis,
",",
et,
gentem,
foederibus,
aliquamdiu,
Romani,NORP
honorastis,
",",
numquam,
dominaturi,
0432B,PERSON
ejus,
",",
si,
non,
ultimo,
deliquisset,
in,
Christum,PERSON
.,
**CAPUT,
XXUII,
.,
*,
*,
ARGUMENTUM.--,PERSON
Satis,
itaque,
confutasse,
se,
putat,
crimen,
laesae,
Diuinitatis,PERSON
",",
quae,
",",
quia,
non,
est,
",",
nihil,
pati,
potest,
.,
Illam,
sibi,
demereri,
nolle,
Christianos,NORP
ait,
",",
thure,
uitam,
redimentes,
",",
quod,
sciant,
diaboli,
hoc,
esse,
consilium,
",",
aemuli,
sui,
et,
inuidi,
",",
qui,
",",
licet,
de,
Christi,PERSON
potentia,
illis,
subjectus,
sit,
",",
pro,
odio,
tamen,
et,
perfidia,
",",
poenalis,
seruitutis,
more,
renititur,
",",
et,
numquam,
magis,
ab,
illis,
",",
quam,
cruenta,
pro,
fide,
morte,
detriumphatur.Satis,
haec,
aduersus,
intentionem,
laesae,
religionis,
ac,
diuinitatis,
",",
quo,
non,
uideamur,
laedere,
eam,
",",
quam,
ostendimus,
non,
esse,
.,
Igitur,
",",
prouocati,
ad,
sacrificandum,
",",
0433A,NORP
obstruimus,
gradum,
pro,
fide,
conscientiae,
nostrae,
",",
qua,
certi,
sumus,
",",
ad,
quos,
ista,
perueniant,
officia,
sub,
imaginum,
prostitutione,
et,
humanorum,
nominum,
consecratione,
.,
Sed,
quidam,
dementiam,
existimant,
",",
quod,
cum,
possimus,
et,
sacrificare,
in,
praesenti,
",",
et,
illaesi,
abire,
manente,
apud,
animum,
proposito,
",",
obstinationem,
saluti,
praeferamus,
.,
Dati,PERSON
scilicet,
consilium,
",",
quo,
uobis,
abutamur,
;,
sed,
agnoscimus,
",",
unde,
talia,
suggerantur,
",",
quis,
totum,
hoc,
agitet,
",",
et,
quomodo,
nunc,
astutia,
suadendi,
nunc,
duritia,
saeuiendi,
ad,
constantiam,
nostram,
dejiciendam,
operetur,
.,
Ille,
scilicet,
spiritus,
daemoniacae,
et,
angelicae,
paraturae,
",",
qui,
noster,
ob,
diuortium,
aemulus,
et,
ob,
Dei,
gratiam,
inuidus,
",",
de,
mentibus,
uestris,
aduersus,
nos,
praeliatur,
",",
occulta,
inspiratione,
",",
modulatis,
et,
subornatis,
ad,
omnem,
",",
0433B,
quam,
in,
primordio,
exorsi,
sumus,
",",
et,
judicandi,
peruersitatem,
et,
saeuiendi,
iniquitatem,
.,
Nam,
licet,
subjecta,
0434A,
sit,
nobis,
tota,
uis,
daemonum,
et,
ejusmodi,
spirituum,
ut,
nequam,
tamen,
serui,
metui,
nonnunquam,
contumaciam,
miscent,
",",
et,
laedere,
gestiunt,
quos,
alias,
uerentur,
:,
odium,
enim,
etiam,
timor,
inspirat,
",",
praeterquam,
quod,
desperata,
conditio,
eorum,
ex,
praedamnatione,
solatium,
reputat,
fruendae,
interim,
malignitatis,
de,
poenae,
mora,
.,
Et,
tamen,
apprehensi,
subiguntur,
et,
conditioni,
suae,
succidunt,
",",
et,
quos,
de,
longinquo,
oppugnant,
",",
de,
proximo,
obsecrant,
.,
Itaque,
dum,
uice,
rebellantium,
ergastulorum,
siue,
carcerum,
",",
uel,
metallorum,
",",
uel,
hoc,
genus,
poenalis,
seruitutis,
erumpunt,
aduersus,
nos,
",",
in,
quorum,
potestate,
sunt,
",",
certi,
et,
impares,
se,
esse,
et,
hoc,
magis,
perditos,
ingratis,
resistimus,
ut,
aequales,
",",
et,
repugnamus,
perseuerantes,
in,
eo,
quod,
oppugnant,
",",
et,
illos,
nunquam,
magis,
detriumphamus,
",",
quam,
quum,
pro,
fidei,
obstinatione,
damnamur,
.,
**CAPUT,
XXUIII,
.,
*,
*,
0435A,PERSON
ARGUMENTUM.--,PERSON
Hinc,
",",
postquam,
paucis,
ostendit,
iniquitatem,
coactae,
religionis,
",",
qualis,
uis,
Numini,
probari,
non,
potest,
",",
cui,
(uel,
ex,
illorum,
sententia,
),
libens,
animus,
addici,
debet,
",",
pergit,
ad,
secundum,
titulum,
laesae,
",",
et,
quidem,
majoris,
",",
Diuinitatis,PERSON
:,
siquidem,
illi,
Numen,
uiuentium,
Imperatorum,
prae,
omnibus,
Diis,NORP
suis,
",",
mortuis,
scilicet,
uenerari,
sint,
soliti,
;,
deprehunduntur,
que,
ita,
irreligiosi,
erga,
Deos,NORP
suos,
",",
quos,
prae,
Caesaribus,NORP
suis,
contemnere,
et,
perjuriis,
polluere,
non,
desistant.Quoniam,
autem,
facile,
iniquum,
uideretur,
",",
liberos,
homines,
inuitos,
urgeri,
ad,
sacrificandum,
(nam,
et,
alias,
diuinae,
rei,
faciendae,
libens,
animus,
indicitur,
),
:,
0436A,NORP
certe,
ineptum,
existimaretur,
",",
si,
quis,
ab,
alio,
cogeretur,
ad,
honorem,
deorum,
",",
quos,
ultro,
sui,
caussa,
placare,
deberet,
",",
ne,
prae,
manu,
esset,
jure,
libertatis,
dicere,
:,
Nolo,
mihi,
Jouem,PERSON
propitium,
;,
tu,
",",
quis,
est,
me,
conueniat,
Janus,PERSON
iratus,
ex,
qua,
uelit,
fronte,
;,
quid,
tibi,
mecum,
est,
?,
Formati,
estis,
ab,
iisdem,
utique,
spiritibus,
",",
ut,
nos,
pro,
salute,
imperatoris,
sacrificare,
cogatis,
",",
et,
imposita,
est,
tam,
uobis,
necessitas,
cogendi,
",",
quam,
nobis,
obligatio,
periclitandi,
.,
Uentum,
est,
igitur,
ad,
secundum,
titulum,
laesae,
augustioris,
majestatis,
",",
siquidem,
majore,
formidine,
et,
callidiore,
timiditate,
Caesarem,PERSON
obseruatis,
",",
quam,
ipsum,
de,
Olympo,PERSON
Jouem,
",",
et,
merito,
si,
sciatis,
.,
Quis,
enim,
ex,
uiuentibus,
non,
quolibet,
mortuo,
tuo,
potior,
?,
Sed,
nec,
hoc,
uos,
ratione,
0437A,
facitis,
potius,
quam,
respectu,
praesentaneae,
potestatis,
",",
adeo,
et,
in,
isto,
irreligiosi,
erga,
deos,
uestros,
deprehendimini,
",",
qui,
plus,
timoris,
humano,
dominio,
dicatis,
.,
Citius,PERSON
denique,
apud,
uos,
per,
omnes,
deos,
",",
quam,
per,
unum,
genium,
Caesaris,PERSON
pejeratur,
.,
**CAPUT,
XXIX,
.,
*,
*,
ARGUMENTUM.--,PERSON
Neque,
mirari,
id,
oportere,
",",
quum,
ipsi,
illi,
Dii,
Caesarem,PERSON
Dominum,
agnoscant,
",",
qui,
illos,
excubiis,
suis,
saluospraestet,
",",
non,
quem,
ipsi,
numine,
suo,
incolumem,
seruent,
",",
experti,
illum,
et,
iratum,
et,
beneuolum,
.,
Non,
itaque,
irreligiosos,
haberi,
debere,
Christianos,NORP
Caesari,PERSON
que,
inimicos,
",",
qui,
illum,
rebus,
suis,
non,
subjiciant,
",",
0438A,
sed,
magis,
illos,
",",
qui,
salutem,
Caesaris,PERSON
suam,
que,
non,
solum,
a,
Diis,NORP
talibus,
exspectent,
",",
qui,
dare,
non,
possunt,
",",
sed,
et,
illos,
persequantur,
",",
qui,
a,
uero,
Numine,
illam,
et,
petere,
sciant,
et,
impetrare.Constet,
igitur,
prius,
",",
si,
isti,
",",
quibus,
sacrificatur,
",",
salutem,
imperatori,
uel,
cuilibet,
homini,
impertiri,
possunt,
",",
et,
ita,
nos,
crimini,
addicite,
.,
Si,
angeli,
aut,
daemones,
substantia,
pessimi,
spiritus,
beneficium,
aliquod,
operantur,
",",
si,
perditi,
conseruant,
",",
si,
damnati,
liberant,
",",
si,
denique,
(quod,
in,
conscientia,
uestra,
est,
),
mortui,
uiuos,
tuentur,
:,
jam,
utique,
suas,
primo,
statuas,
et,
imagines,
et,
aedes,
tuerentur,
",",
quae,
",",
opinor,
0439A,
Caesarum,NORP
milites,
excubiis,
suis,
salua,
praestant,
.,
Puto,
autem,
",",
hae,
ipsae,
materiae,
de,
metallis,
Caesarum,NORP
ueniunt,
",",
et,
tota,
templa,
de,
nutu,
Caesaris,PERSON
constant,
.,
Multi,
denique,
dii,
habuerunt,
Caesarem,PERSON
iratum,
.,
Facit,
ad,
caussam,
",",
si,
et,
propitium,
",",
cum,
illis,
aliquid,
aut,
liberalitatis,
aut,
priuilegii,
",",
confert,
.,
Ita,
qui,
sunt,
in,
Caesaris,PERSON
potestate,
",",
cujus,
et,
toti,
sunt,
",",
quomodo,
habebunt,
salutem,
Caesaris,PERSON
in,
potestate,
",",
ut,
eam,
praestare,
posse,
uideantur,
",",
quam,
