Text,Entity Type
caecos,
reluminaret,
",",
leprosos,
purgaret,
",",
paralyticos,
restringeret,
",",
mortuos,
denique,
uerbo,
redderet,
uitae,
",",
elementa,
ipsa,
famularet,
",",
compescens,
procellas,
et,
freta,
ingrediens,
",",
ostendens,
se,
esse,
ΛΟΓΟΝ,
Dei,
",",
id,
est,
uerbum,
illud,
primordiale,
primogenitum,
",",
uirtute,
et,
ratione,
comitatum,
",",
et,
spiritu,
fultum,
",",
eumdem,
qui,
uerbo,
omnia,
",",
et,
faceret,
",",
et,
fecisset,
.,
Ad,
doctrinam,
uero,
eius,
",",
qua,
reuincebantur,
magistri,
primores,
que,
Iudaeorum,
",",
ita,
exasperabantur,
",",
maxime,
quod,
ad,
eum,
ingens,
multitudo,
deflecteret,
",",
ut,
postremo,
oblatum,
Pontio,PERSON
Pilato,PERSON
Syriam,LOC
tunc,
ex,
parte,
Romana,
procuranti,
",",
uiolentia,
suffragiorum,
in,
crucem,
dedi,
sibi,
extorserint,
.,
Praedixerat,
et,
ipse,
ita,
facturos,
.,
Parum,
hoc,
",",
si,
non,
et,
prophetae,
retro,
.,
Et,
tamen,
suffixus,
spiritum,
cum,
uerbo,
sponte,
dimisit,
",",
praeuento,
carnificis,
officio,
.,
Eodem,
momento,
dies,
",",
medium,
orbem,
signante,
sole,
",",
subducta,
est,
.,
Deliquium,PERSON
utique,
putauerunt,
",",
qui,
id,
quoque,
super,
Christo,PERSON
praedicatum,
non,
scierunt,
;,
[,
ratione,
non,
deprehensa,
",",
negauerunt,
],
;,
et,
tamen,
eum,
mundi,
casum,
relatum,
in,
arcanis,
uestris,
habetis,
.,
Tunc,
Iudaei,
detractum,
et,
sepulcro,
conditum,
magna,
etiam,
militaris,
custodiae,
diligentia,
circumsederunt,
",",
ne,
",",
quia,
praedixerat,
tertia,
die,
resurrecturum,
se,
a,
morte,
",",
discipuli,
furto,
amoliti,
cadauer,
fallerent,
suspectos,
.,
Sed,
ecce,
die,
tertia,
concussa,
repente,
terra,
",",
et,
mole,
reuoluta,
",",
quae,
obstruxerat,
sepulcrum,
",",
et,
custodia,
pauore,
disiecta,
",",
nullis,
apparentibus,
discipulis,
",",
nihil,
in,
sepulcro,
repertum,
est,
",",
praeterquam,
exuuiae,
sepulti,
.,
Nihilominus,PERSON
tamen,
primores,
",",
quorum,
intererat,
",",
et,
scelus,
diuulgare,
",",
et,
populum,
uectigalem,
et,
famularem,
sibi,
a,
fide,
reuocare,
",",
subreptum,
a,
discipulis,
iactitauerunt,
.,
Nam,
nec,
ille,
se,
in,
uulgus,
eduxit,
",",
ne,
impii,
errore,
liberarentur,
",",
ut,
et,
fides,
",",
non,
mediocri,
praemio,
destinata,
",",
difficultate,
constaret,
.,
Cum,
discipulis,
autem,
quibusdam,
apud,
Galilaeam,LOC
Iudaeae,
regionem,
ad,
quadraginta,
dies,
egit,
",",
docens,
eos,
quae,
docerent,
.,
Dehinc,
ordinatis,
eis,
ad,
officium,
praedicandi,
per,
orbem,
",",
circumfusa,
nube,
in,
coelum,
est,
ereptus,
",",
multo,
uerius,
quam,
apud,
uos,
asseuerare,
de,
Romulo,PERSON
Proculi,
solent,
.,
Ea,
omnia,
super,
Christo,PERSON
Pilatus,PERSON
",",
et,
ipse,
iam,
pro,
sua,
conscientia,
christianus,
",",
Caesari,PERSON
tum,
Tiberio,PERSON
nuntiauit,
.,
Sed,
et,
Caesares,PERSON
credidissent,
super,
Christo,PERSON
",",
si,
aut,
Caesares,PERSON
non,
essent,
saeculo,
necessarii,
",",
aut,
si,
et,
christiani,
potuissent,
esse,
caesares,
.,
Discipuli,
quoque,
diffusi,
per,
orbem,
",",
ex,
praecepto,
magistri,
Dei,
paruerunt,
",",
qui,
et,
ipsi,
a,
Iudaeis,
insequentibus,
multa,
perpessi,
",",
utique,
pro,
fiducia,
ueritatis,
libenter,
",",
Romae,LOC
postremo,
per,
Neronis,PERSON
saeuitiam,
",",
sanguinem,
christianum,
seminauerunt,
.,
Sed,
monstrabimus,
uobis,
idoneos,
testes,
Christi,PERSON
",",
ipsos,
illos,
quos,
adoratis,
.,
Multum,
est,
",",
si,
eos,
adhibeam,
ut,
credatis,
Christianis,NORP
",",
propter,
quos,
non,
creditis,
Christianis,NORP
.,
Interim,
hic,
est,
ordo,
nostrae,
institutionis,
",",
hunc,
edidimus,
et,
sectae,
et,
nominis,
censum,
cum,
suo,
auctore,
.,
Nemo,PERSON
iam,
infamiam,
incutiat,
",",
nemo,
aliud,
existimet,
",",
quia,
nec,
fas,
est,
ulli,
de,
sua,
religione,
mentiri,
.,
Ex,
eo,
enim,
",",
quod,
aliud,
a,
se,
coli,
dicit,
",",
quam,
colit,
",",
negat,
quod,
colit,
",",
et,
culturam,
et,
honorem,
in,
alterum,
transfert,
",",
et,
transferendo,
iam,
non,
colit,
quod,
negauit,
.,
Dicimus,
",",
et,
palam,
dicimus,
",",
et,
uobis,
torquentibus,
lacerati,
et,
cruenti,
uociferamur,
:,
Deum,
colimus,
per,
Christum,PERSON
.,
Illum,
hominem,
putate,
",",
per,
eum,
et,
in,
eo,
se,
cognosci,
uult,
Deus,
et,
coli,
.,
Ut,
autem,
Iudaeis,
respondeam,
",",
et,
ipsi,
Deum,
per,
[,
hominem,
],
Moysen,
colere,
didicerunt,
;,
ut,
Graecis,NORP
occurram,
",",
Orpheus,PERSON
Pieriae,PERSON
",",
Musaeus,LOC
Athenis,LOC
",",
Melampus,LOC
Argis,NORP
",",
Trophonius,PERSON
Boeotiae,LOC
initiationibus,
homines,
obligauerunt,
;,
ut,
ad,
uos,
quoque,
dominatores,
gentium,
aspiciam,
",",
homo,
fuit,
Pompilius,PERSON
Numa,PERSON
",",
qui,
Romanos,NORP
operosissimis,
superstitionibus,
onerauit,
.,
Licuerit,PERSON
et,
Christo,PERSON
commentari,
diuinitatem,
rem,
propriam,
;,
non,
qui,
rupices,
et,
adhuc,
feros,
homines,
multitudine,
tot,
numinum,
demerendorum,
attonitos,
efficiendo,
ad,
humanitatem,
temperaret,
",",
quod,
Numa,PERSON
;,
sed,
qui,
iam,
expolitos,
et,
ipsa,
urbanitate,
deceptos,
in,
agnitionem,
ueritatis,
ocularet,
.,
Quaerite,
ergo,
",",
si,
uera,
sit,
ista,
diuinitas,
Christi,PERSON
.,
Si,
ea,
est,
",",
qua,
cognita,
ad,
bonum,
quis,
reformetur,
",",
sequitur,
",",
ut,
falsa,
renuntietur,
quaeuis,
alia,
contraria,
comperta,
;,
imprimis,
illa,
omni,
ratione,
",",
quae,
delitescens,
sub,
nominibus,
et,
imaginibus,
mortuorum,
",",
quibusdam,
signis,
",",
et,
miraculis,
",",
et,
oraculis,
fidem,
diuinitatis,
operatur,
.,
**CAPUT,
XXII,
.,
**,
ARGUMENTUM,
.,
--,
Explicat,
iam,
daemonum,
naturam,
",",
quorum,
notitiam,
a,
Philosophis,PERSON
et,
Poetis,PERSON
etiam,
instillatam,
docet,
",",
inde,
illorum,
spiritualem,
substantiam,
edisserit,
",",
atque,
inde,
elicit,
modum,
agendi,
in,
homines,
",",
ut,
noceant,
",",
ostenditur,
que,
illud,
fallaciis,
suis,
solum,
agere,
",",
ut,
relicto,
Deo,
uero,
falsae,
religioni,
creduli,
mortales,
mancipentur,
.,
Atque,
adeo,
dicimus,
",",
esse,
substantias,
quasdam,
spiritales,
;,
nec,
nomen,
nouum,
est,
.,
Sciunt,
daemonas,
Philosophi,
",",
Socrate,PERSON
ipso,
ad,
daemonii,
arbitrium,
exspectante,
.,
Quidni,PERSON
?,
cum,
et,
ipsi,
daemonium,
adhaesisse,
a,
pueritia,
dicatur,
",",
dehortatorium,
plane,
a,
bono,
.,
Daemonas,PERSON
sciunt,
Poetae,
",",
etiam,
uulgus,
indoctum,
in,
usum,
maledicti,
frequentat,
",",
nam,
et,
Satanam,PERSON
",",
principem,
huius,
mali,
generis,
",",
proinde,
de,
propria,
conscientia,
animae,
",",
eadem,
execramenti,
uoce,
pronuntiat,
.,
Angelos,
quoque,
etiam,
Plato,PERSON
non,
negauit,
",",
Utriusque,PERSON
nominis,
testes,
uel,
magi,
asserunt,
.,
Sed,
quomodo,
de,
angelis,
quibusdam,
sua,
sponte,
corruptis,
corruptior,
gens,
daemonum,
euaserit,
damnata,
a,
Deo,
cum,
generis,
auctoribus,
",",
et,
cum,
eo,
quem,
diximus,
principe,
",",
apud,
litteras,
sanctas,
ordine,
cognoscitur,
.,
Nunc,
de,
operatione,
eorum,
satis,
erit,
exponere,
.,
Operatio,PERSON
eorum,
est,
hominis,
euersio,
:,
sic,
malitia,
spiritalis,
a,
primordio,
auspicata,
est,
in,
hominis,
exitium,
.,
Itaque,
corporibus,
quidem,
",",
et,
ualetudines,
infligunt,
",",
et,
aliquos,
casus,
acerbos,
",",
animae,
uero,
repentinos,
et,
extraordinarios,
per,
uim,
excessus,
.,
Suppetit,
illis,
ad,
utramque,
substantiam,
hominis,
adeundam,
mira,
subtilitas,
et,
tenuitas,
sua,
.,
Multum,
spiritalibus,
uiribus,
licet,
",",
ut,
inuisibiles,
et,
insensibiles,
in,
effectu,
potius,
quam,
in,
actu,
suo,
appareant,
:,
si,
poma,
",",
si,
fruges,
nescio,
quod,
aurae,
latens,
uitium,
in,
flore,
praecipitat,
",",
in,
germine,
exanimat,
",",
in,
pubertate,
conuulnerat,
",",
ac,
si,
caeca,
ratione,
tentatus,
aer,
pestilentes,
haustus,
suos,
offundit,
:,
eadem,
igitur,
obscuritate,
contagionis,
aspiratio,
daemonum,
et,
angelorum,
mentis,
quoque,
corruptelas,
agit,
furoribus,
et,
amentiis,
foedis,
",",
aut,
saeuis,
libidinibus,
cum,
erroribus,
uariis,
;,
quorum,
iste,
potissimus,
",",
quo,
deos,
istos,
captis,
et,
circumscriptis,
hominum,
mentibus,
commendat,
",",
ut,
et,
sibi,
pabula,
propria,
nidoris,
et,
sanguinis,
procuret,
simulacris,
et,
imaginibus,
oblata,
",",
et,
quae,
illis,
accuratior,
pascua,
est,
",",
hominem,
a,
cogitatu,
uerae,
diuinitatis,
auertant,
praestigiis,
falsae,
diuinationis,
.,
Quas,
et,
ipsas,
quomodo,
operentur,
",",
expediam,
.,
Omnis,
spiritus,
ales,
est,
.,
hoc,
angeli,
et,
daemones,
.,
Igitur,
momento,
ubique,
sunt,
:,
totus,
orbis,
illis,
locus,
unus,
est,
;,
quid,
ubique,
geratur,
",",
tam,
facile,
sciunt,
",",
quam,
enuntiant,
.,
Uelocitas,LOC
diuinitas,
creditur,
",",
quia,
substantia,
ignoratur,
.,
Sic,
et,
auctores,
interdum,
uideri,
uolunt,
eorum,
quae,
annuntiant,
:,
et,
sunt,
plane,
malorum,
nonnunquam,
",",
bonorum,
tamen,
nunquam,
.,
Dispositiones,
etiam,
Dei,
",",
et,
tunc,
prophetis,
concionantibus,
exceperunt,
",",
et,
nunc,
lectionibus,
resonantibus,
carpunt,
.,
Ita,
et,
hinc,
sumentes,
quasdam,
temporum,
sortes,
",",
aemulantur,
diuinitatem,
dum,
furantur,
diuinationem,
.,
In,
oraculis,
autem,
quo,
ingenio,
ambiguitates,
temperent,
in,
euentus,
",",
sciunt,
Croesi,PERSON
",",
sciunt,
Pyrrhi,PERSON
.,
Caeterum,
testudinem,
decoqui,
cum,
carnibus,
pecudis,
Pythius,PERSON
eo,
modo,
renuntiauit,
",",
quo,
supra,
diximus,
;,
momento,
apud,
Lydiam,LOC
fuerat,
.,
Habent,
de,
incolatu,
aeris,
et,
de,
uicinia,
siderum,
et,
de,
commercio,
nubium,
coelestes,
sapere,
paraturas,
",",
ut,
et,
pluuias,
",",
quas,
iam,
sentiunt,
",",
repromittant,
.,
Uenefici,PERSON
plane,
et,
circa,
curas,
ualetudinum,
.,
Laedunt,
enim,
primo,
",",
dehinc,
remedia,
praecipiunt,
ad,
miraculum,
noua,
",",
siue,
contraria,
",",
post,
quae,
desinunt,
laedere,
",",
et,
curasse,
creduntur,
.,
Quid,
ergo,
de,
caeteris,
ingeniis,
uel,
etiam,
uiribus,
fallaciae,
spiritalis,
edisseram,
",",
phantasmata,
Castorum,
",",
et,
aquam,
cribro,
gestatam,
",",
et,
nauem,
cingulo,
promotam,
",",
et,
barbam,
tactu,
irrufatam,
",",
ut,
numina,
lapides,
crederentur,
",",
et,
Deus,
uerus,
non,
quaereretur,
?,
**CAPUT,
XXIII,
.,
**,
ARGUMENTUM,
.,
--,
Quantumuis,
uero,
magna,
sit,
daemonum,
potentia,
",",
maiori,
",",
Christi,PERSON
nempe,
",",
subiici,
docet,
;,
quare,
etiam,
de,
illa,
ipsi,
Christiani,NORP
triumphant,
",",
quum,
scilicet,
immundos,
spiritus,
uirtute,
eius,
",",
uel,
inuitos,
",",
eiiciunt,
.,
Qui,
dum,
imperio,
Christi,PERSON
obsequium,
praestant,
",",
suam,
ipsi,
diuinitatem,
abnuunt,
",",
eius,
que,
solam,
agnoscunt,
.,
Porro,
si,
et,
magi,
phantasmata,
edunt,
",",
et,
iam,
defunctorum,
infamant,
animas,
;,
si,
pueros,
in,
eloquium,
oraculi,
elidunt,
",",
si,
multa,
miracula,
circulatoriis,
praestigiis,
ludunt,
",",
si,
et,
somnia,
immittunt,
habentes,
semel,
inuitatorum,
angelorum,
et,
daemonum,
assistentem,
sibi,
potestatem,
",",
per,
quos,
et,
caprae,
et,
mensae,
diuinare,
consueuerunt,
;,
quanto,
magis,
illa,
potestas,
de,
suo,
arbitrio,
et,
pro,
suo,
negotio,
studeat,
totis,
uiribus,
operari,
",",
quod,
alienae,
praestat,
negotiationi,
?,
Aut,
si,
eadem,
et,
angeli,
et,
daemones,
operantur,
",",
quae,
et,
dii,
uestri,
;,
ubi,
est,
ergo,
praecellentia,
diuinitatis,
",",
quae,
utique,
superior,
omni,
potestate,
credenda,
est,
?,
Non,
ergo,
dignius,
praesumetur,
",",
ipsos,
esse,
qui,
se,
deos,
faciant,
",",
cum,
eadem,
edant,
quae,
faciant,
deos,
credi,
",",
quam,
pares,
angelis,
et,
daemonibus,
deos,
esse,
?,
Locorum,
differentia,
distinguitur,
",",
opinor,
",",
ut,
a,
templis,
deos,
aestimetis,
",",
quos,
alibi,
deos,
non,
dicitis,
;,
ut,
aliter,
dementire,
uideatur,
",",
qui,
sacras,
turres,
peruolat,
",",
aliter,
qui,
tecta,
uiciniae,
transilit,
;,
et,
alia,
uis,
pronuntietur,
in,
eo,
qui,
genitalia,
uel,
lacertos,
",",
alia,
in,
eo,
qui,
sibi,
gulam,
prosecat,
.,
Compar,PERSON
exitus,
furoris,
",",
et,
una,
ratio,
est,
instigationis,
.,
Sed,
hactenus,
uerba,
",",
iam,
hinc,
demonstratio,
rei,
ipsius,
",",
qua,
ostendemus,
unam,
esse,
utriusque,
nominis,
qualitatem,
.,
Edatur,
hic,
aliquis,
sub,
tribunalibus,
uestris,
",",
quem,
daemone,
agi,
constet,
.,
Iussus,
a,
quolibet,
christiano,
loqui,
spiritus,
ille,
",",
tam,
se,
daemonem,
confitebitur,
de,
uero,
",",
quam,
alibi,
deum,
de,
falso,
.,
Aeque,
producatur,
aliquis,
ex,
iis,
",",
qui,
de,
Deo,
pati,
existimantur,
",",
qui,
aris,
inhalantes,
numen,
de,
nidore,
concipiunt,
",",
qui,
ructando,
curantur,
",",
qui,
anhelando,
profantur,
.,
Ista,
ipsa,
Uirgo,PERSON
Coelestis,PERSON
pluuiarum,
pollicitatrix,
",",
iste,
ipse,
Aesculapius,PERSON
medicinarum,
demonstrator,
alia,
die,
morituris,
Socordio,PERSON
et,
Thanatio,PERSON
et,
Asclepiodoto,PERSON
uitae,
sumministrator,
:,
nisi,
se,
daemones,
confessi,
fuerint,
",",
christiano,
mentiri,
non,
audentes,
",",
ibidem,
illius,
christiani,
procacissimi,
sanguinem,
fundite,
.,
Quid,
isto,
opere,
manifestius,
?,
quid,
hac,
probatione,
fidelius,
?,
simplicitas,
ueritatis,
in,
medio,
est,
;,
uirtus,
illi,
sua,
assistit,
;,
nihil,
suspicari,
licebit,
.,
Magia,
aut,
aliqua,
eiusmodi,
fallacia,
fieri,
dicetis,
",",
si,
oculi,
uestri,
et,
aures,
permiserint,
uobis,
.,
Quid,
autem,
inniti,
potest,
aduersus,
id,
",",
quod,
ostenditur,
nuda,
sinceritate,
?,
Si,
altera,
parte,
uere,
dei,
sunt,
",",
cur,
sese,
daemonia,
mentiuntur,
?,
an,
ut,
nobis,
obsequantur,
?,
Iam,
ergo,
subiecta,
est,
Christianis,NORP
diuinitas,
uestra,
;,
nec,
utique,
diuinitas,
deputanda,
est,
",",
quae,
subdita,
est,
homini,
",",
et,
si,
quid,
ad,
dedecus,
facit,
",",
aemulis,
suis,
.,
Si,
altera,
parte,
daemones,
sunt,
uel,
angeli,
",",
cur,
se,
alibi,
pro,
diis,
agere,
respondent,
?,
Nam,
sicut,
illi,
",",
qui,
dii,
habentur,
",",
daemones,
se,
dicere,
noluissent,
",",
si,
uere,
dii,
essent,
",",
scilicet,
",",
ne,
de,
maiestate,
se,
deponerent,
:,
ita,
et,
isti,
",",
quos,
directo,
daemones,
nostis,
",",
non,
auderent,
alibi,
pro,
diis,
agere,
",",
si,
aliqui,
omnino,
dii,
essent,
",",
quorum,
nominibus,
utuntur,
;,
uererentur,
enim,
abuti,
maiestate,
superiorum,
sine,
dubio,
et,
timendorum,
.,
Adeo,
nulla,
est,
diuinitas,
ista,
quam,
tenetis,
",",
quia,
si,
esset,
",",
neque,
a,
daemoniis,
affectaretur,
",",
neque,
a,
diis,
negaretur,
.,
Cum,
ergo,
utraque,
pars,
concurrit,
in,
confessionem,
",",
deos,
esse,
negans,
",",
agnoscite,
unum,
genus,
esse,
",",
id,
est,
daemonas,
.,
Uerum,
utrobique,
iam,
deos,
quaerite,
;,
quos,
enim,
praesumpseratis,
",",
daemonas,
esse,
cognoscitis,
.,
Eadem,
uero,
opera,
nostra,
ab,
eisdem,
diis,
uestris,
non,
tantum,
hoc,
detegentibus,
",",
quod,
neque,
ipsi,
dii,
sint,
neque,
ulli,
alii,
",",
etiam,
illud,
in,
continenti,
cognoscitis,
",",
qui,
sit,
uere,
deus,
",",
et,
an,
ille,
",",
et,
an,
unicus,
",",
quem,
christiani,
profitemur,
",",
et,
an,
ita,
credendus,
colendus,
que,
",",
ut,
fides,
",",
ut,
disciplina,
disposita,
est,
Christianorum,NORP
.,
Dicent,
ibidem,
:,
ecquis,
ille,
Christus,PERSON
cum,
sua,
fabula,
?,
si,
homo,
communis,
conditionis,
",",
si,
magus,
",",
si,
post,
mortem,
de,
sepulcro,
a,
discipulis,
subreptus,
",",
si,
nunc,
denique,
penes,
inferos,
",",
si,
non,
in,
coelis,
potius,
",",
et,
inde,
uenturus,
cum,
totius,
mundi,
motu,
",",
cum,
horrore,
orbis,
",",
cum,
planctu,
omnium,
",",
sed,
non,
Christianorum,NORP
",",
ut,
Dei,
Uirtus,PERSON
et,
Dei,
Spiritus,
et,
Sermo,
et,
Sapientia,PERSON
et,
Ratio,PERSON
et,
Dei,
Filius,
.,
Quodcumque,
ridetis,
",",
rideant,
et,
illi,
uobiscum,
;,
negent,
Christum,PERSON
omnem,
ab,
aeuo,
animam,
restituto,
corpore,
iudicaturum,
.,
Dicant,
hoc,
pro,
tribunali,
",",
si,
forte,
",",
Minoen,PERSON
et,
Rhadamanthum,LOC
secundum,
consensum,
Platonis,PERSON
et,
poetarum,
esse,
sortitos,
;,
suae,
saltem,
ignominiae,
et,
damnationis,
notam,
refutent,
:,
renuant,
se,
immundos,
spiritus,
esse,
",",
quod,
uel,
ex,
pabulis,
eorum,
sanguine,
et,
fumo,
et,
putidis,
rogis,
pecorum,
et,
impuratissimis,
linguis,
ipsorum,
uatum,
intelligi,
debuit,
;,
renuant,
ob,
malitiam,
praedamnatos,
se,
in,
eumdem,
iudicii,
diem,
cum,
omnibus,
cultoribus,
et,
operatoribus,
suis,
.,
Atqui,
omnis,
haec,
nostra,
in,
illos,
dominatio,
et,
potestas,
de,
nominatione,
Christi,PERSON
ualet,
",",
et,
de,
commemoratione,
eorum,
",",
quae,
sibi,
a,
Deo,
per,
arbitrum,
Christum,PERSON
imminentia,
exspectant,
.,
Christum,PERSON
timentes,
in,
Deo,
",",
et,
Deum,
in,
Christo,PERSON
",",
subiiciuntur,
seruis,
Dei,
et,
Christi,PERSON
.,
Ita,
de,
contactu,
deque,
afflatu,
nostro,
contemplatione,
et,
repraesentatione,
ignis,
illius,
correpti,
",",
etiam,
de,
corporibus,
nostro,
imperio,
excedunt,
inuiti,
et,
dolentes,
",",
et,
uobis,
praesentibus,
erubescentes,
.,
Credite,
illis,
",",
cum,
uerum,
de,
se,
loquuntur,
",",
qui,
mentientibus,
creditis,
.,
Nemo,PERSON
ad,
suum,
dedecus,
mentitur,
",",
quin,
potius,
ad,
honorem,
.,
Magis,
fides,
prona,
est,
aduersus,
semetipsos,
confitentes,
",",
quam,
pro,
semetipsis,
negantes,
.,
Haec,
denique,
testimonia,
deorum,
uestrorum,
christianos,
facere,
consueuerunt,
",",
quia,
plurimum,
illis,
credendo,
Christo,PERSON
domino,
credimus,
.,
Ipsi,
litterarum,
nostrarum,
fidem,
accendunt,
",",
ipsi,
spei,
nostrae,
fidentiam,
aedificant,
.,
At,
colitis,
illos,
",",
quod,
sciam,
",",
etiam,
de,
sanguine,
christianorum,
.,
Nollent,
itaque,
uos,
tam,
fructuosos,
",",
tam,
officiosos,
sibi,
amittere,
",",
uel,
ne,
a,
uobis,
quandoque,
christianis,
fugentur,
",",
si,
illis,
sub,
christiano,
",",
uolente,
uobis,
ueritatem,
probare,
",",
mentiri,
liceret,
.,
**CAPUT,
XXIU,
.,
**,
ARGUMENTUM,
.,
--,
Falsum,
itaque,
esse,
crimen,
irreligiositatis,
",",
et,
ad,
Romanos,NORP
potius,
quam,
Christianos,NORP
pertinere,
",",
quos,
uel,
ex,
hac,
subiectione,
daemonum,
pateat,
",",
maiorem,
illis,
et,
sublimiorem,
Deum,
colere,
;,
adeo,
que,
uel,
libertatem,
saltem,
religionis,
illis,
esse,
relinquendam,
",",
quae,
cum,
aliis,
detur,
",",
tum,
nec,
ipsis,
Aegyptiis,NORP
negetur,
.,
Sed,
apud,
illos,
quiduis,
coli,
licere,
praeter,
Deum,
uerum,
.,
Omnis,
ista,
confessio,
illorum,
",",
qua,
se,
deos,
negant,
esse,
",",
quaque,
non,
alium,
deum,
respondent,
praeter,
unum,
",",
cui,
nos,
mancipamur,
",",
satis,
idonea,
est,
ad,
depellendum,
crimen,
laesae,
publicae,
et,
maxime,
romanae,
religionis,
.,
Si,
enim,
non,
sunt,
dei,
pro,
certo,
",",
nec,
religio,
pro,
certo,
est,
;,
si,
religio,
non,
est,
",",
quia,
nec,
Dei,
pro,
certo,
",",
nec,
nos,
pro,
certo,
rei,
sumus,
laesae,
religionis,
.,
At,
e,
contrario,
in,
uos,
exprobatio,
resultabit,
",",
qui,
mendacium,
colentes,
",",
ueram,
religionem,
ueri,
dei,
non,
modo,
negligendo,
",",
quin,
insuper,
expugnando,
",",
in,
uerum,
committitis,
crimen,
uerae,
irreligiositatis,
.,
Nunc,
",",
ut,
constaret,
illos,
deos,
esse,
",",
nonne,
conceditis,
de,
aestimatione,
communi,
aliquem,
esse,
sublimiorem,
et,
potentiorem,
uelut,
principem,
mundi,
",",
perfectae,
potentiae,
et,
maiestatis,
?,
Nam,
et,
sic,
plerique,
disponunt,
diuinitatem,
",",
ut,
imperium,
summae,
dominationis,
esse,
penes,
unum,
",",
officia,
eius,
penes,
multos,
uelint,
;,
ut,
Plato,
Iouem,PERSON
magnum,
in,
coelo,
comitatum,
exercitu,
describit,
deorum,
pariter,
et,
daemonum,
.,
Itaque,
oportere,
et,
procurantes,
et,
praefectos,
et,
praesides,
pariter,
suscipi,
.,
Et,
tamen,
quod,
facinus,
admittit,
",",
qui,
magis,
ad,
Caesarem,PERSON
promerendum,
et,
operam,
et,
spem,
suam,
transfert,
",",
nec,
appellationem,
dei,
ita,
ut,
imperatoris,
in,
alio,
quam,
principe,
confitetur,
",",
cum,
capitale,
esse,
iudicetur,
alium,
praeter,
Caesarem,PERSON
et,
dicere,
et,
audire,
?,
Colat,
alius,
Deum,
",",
alius,
Iouem,PERSON
",",
alius,
ad,
coelum,
supplices,
manus,
tendat,
",",
alius,
ad,
aram,
Fidei,LOC
",",
alius,
",",
si,
hoc,
putatis,
",",
nubes,
numeret,
orans,
",",
alius,
lacunaria,
",",
alius,
suam,
animam,
deo,
suo,
uoueat,
",",
alius,
hirci,
.,
Uidete,
enim,
ne,
et,
hoc,
ad,
irreligiositatis,
elogium,
concurrat,
",",
adimere,
libertatem,
religionis,
et,
interdicere,
optionem,
diuinitatis,
",",
ut,
non,
liceat,
mihi,
colere,
quem,
uelim,
",",
sed,
cogar,
colere,
quem,
nolim,
.,
Nemo,PERSON
se,
ab,
inuito,
coli,
uolet,
",",
ne,
homo,
quidem,
;,
atque,
adeo,
et,
Aegyptiis,NORP
permissa,
est,
tam,
uanae,
superstitionis,
potestas,
",",
auibus,
et,
bestiis,
consecrandis,
",",
et,
capite,
damnandis,
qui,
aliquem,
huiusmodi,
deum,
occiderint,
.,
Unicuique,
etiam,
prouinciae,
et,
ciuitati,
suus,
deus,
est,
",",
ut,
Syriae,LOC
Atagartis,LOC
",",
ut,
Arabiae,LOC
Dusares,
",",
ut,
Noricis,NORP
Belenus,PERSON
",",
ut,
Africae,LOC
Coelestis,
",",
ut,
Mauritaniae,PERSON
Reguli,PERSON
sui,
.,
Romanas,NORP
",",
ut,
opinor,
",",
prouincias,
edidi,
",",
nec,
tamen,
romanos,
deos,
earum,
",",
quia,
Romae,LOC
non,
magis,
coluntur,
",",
quam,
qui,
per,
ipsam,
quoque,
Italiam,LOC
municipali,
consecratione,
censentur,
:,
Casiniensium,PERSON
Deluentinus,PERSON
",",
Narniensium,PERSON
Uisidianus,PERSON
",",
Aesculanorum,PERSON
Ancharia,PERSON
",",
Uolsiniensium,PERSON
Nortia,NORP
",",
Ocriculanorum,PERSON
Ualentia,PERSON
",",
Sutrinorum,NORP
Hostia,PERSON
",",
Faliscorum,
in,
honorem,
patris,
Curis,
",",
unde,
accepit,
cognomen,
",",
Iuno,PERSON
.,
Sed,
nos,
soli,
arcemur,
a,
religionis,
proprietate,
.,
Laedimus,
Romanos,NORP
",",
nec,
romani,
habemur,
",",
quia,
non,
Romanorum,NORP
deum,
colimus,
.,
Bene,PERSON
",",
quod,
omnium,
Deus,
est,
",",
cuius,
uelimus,
aut,
nolimus,
omnes,
sumus,
.,
Sed,
apud,
uos,
quoduis,
colere,
ius,
est,
",",
praeter,
uerum,
Deum,
",",
quasi,
non,
hic,
magis,
omnium,
sit,
Deus,
",",
cuius,
omnes,
sumus,
.,
**CAPUT,
XXU,
.,
**,
ARGUMENTUM,
.,
--,
Immerito,
itaque,
magnitudinem,
Imperii,
Romanorum,
in,
tam,
immensum,
auctam,
pro,
merito,
religiositatis,
illorum,
in,
deos,
censeri,
",",
qui,
id,
illis,
conferre,
potuerint,
",",
adeo,
que,
soli,
dii,
sint,
.,
Cum,
tamen,
illi,
et,
ridiculi,
",",
et,
pudendi,
",",
uel,
etiam,
peregrini,
sint,
",",
qui,
(,
quod,
multo,
cum,
sale,
prosequitur,
),
sua,
potius,
contra,
Romanos,NORP
tutati,
fuissent,
",",
si,
qua,
illis,
uis,
inesset,
.,
Nonnullos,
quoque,
eorum,
deos,
reges,
fuisse,
dicit,
",",
quo,
tempore,
tamen,
homines,
",",
et,
illi,
ipse,
reges,
",",
sine,
diis,
non,
fuerint,
:,
olim,
etiam,
paupere,
cultu,
dii,
haberentur,
;,
ut,
adeo,
non,
Romani,NORP
ob,
Religiositatem,PERSON
magni,
",",
sed,
ob,
magnitudinem,
