Text,Entity Type
antistes,
affirmo,
consecraneus,
sum,
noster,
.,
1,
1,
crux,
qualitas,
signum,
sum,
de,
lignum,
etiam,
de,
materia,
colesco,
penes,
uos,
cum,
effigies,
quanquam,
sicut,
uos,
humanus,
figura,
sum,
ita,
et,
nos,
proprius,
.,
2,
uideo,
nunc,
liniamentum,
dum,
unus,
sum,
qualitas,
uideo,
forma,
dum,
ipse,
sum,
Deus,
corpus,
.,
3,
qui,
si,
de,
hic,
differentia,
intercedo,
quanto,
distinguo,
a,
crux,
stipes,
palla,
Atticus,PERSON
et,
Ceres,NORP
?,
?,
?,
?,
qui,
sine,
forma,
rudis,
palum|palus,
et,
solum,
?,
?,
?,
?,
lignum,
informis,
repraesento,
.,
4,
pars,
crux,
et,
quidem,
?,
?,
?,
?,
sum,
omnis,
robur,
qui,
de,
rectus,
statio,
defigo,
.,
5,
sed,
nos,
totus,
crux,
imputo,
cum,
antemna,
scilicet,
suus,
et,
cum,
ille,
sedile,
excessus,
.,
6,
hic,
quidem,
uos,
?,
?,
?,
?,
qui,
mutilus,
et,
truncus,
?,
?,
?,
?,
lignum,
qui,
alius,
plenus,
et,
-,
consecro,
.,
7,
enimuero,
de,
reliquus,
integer,
sum,
religio,
uos,
integer,
crux,
sicut,
ostendo,
.,
8,
-,
autem,
etiam,
origo,
iste,
Deus|dea,
uester,
de,
iste,
patibulum,
prouenio,
.,
9,
nam,
omnis,
simulacrum,
seu,
lignum,
seu,
lapis,
desculpo,
seu,
aer|aes,
defundo,
seu,
qui,
cumque,
alius,
?,
?,
?,
?,
materia,
produco,
?,
?,
?,
?,
manus,
praecedo,
necesse,
sum,
plastes,
autem,
lignum,
crux,
in,
primo,
statuo,
quoniam,
ipse,
quoque,
corpus,
noster,
taceo,
et,
secretum,
lineus,
crux,
sino,
sum,
.,
10,
qui,
caput,
emico,
qui,
spina,
dirigo,
qui,
humerus,
?,
?,
?,
?,
.,
11,
si,
statuo,
homo,
manis|manus,
expando,
imago,
crux,
facio,
.,
12,
hic,
igitur,
exordium,
et,
uelut,
statumen,
argilla,
desuper,
intexo,
paulatim,
membrum,
compleo,
et,
corpus,
struo,
et,
habitus,
qui,
placeo,
argilla,
intus,
crux,
ingero,
inde,
circinus,
et,
plumbeus,
modulus,
praeparatio,
simulacrum,
in,
marmor,
in,
lutum|lutus,PERSON
uel,
aes,
uel,
?,
?,
?,
?,
placeo,
Deus|dea,
fio,
transmigro,
.,
13,
a,
crux,
argilla,
ab,
argilla,
Deus,
quodammodo,
transeo,
crux,
in,
Deus|dea,
per,
argilla,
.,
14,
crux,
igitur,
consecro,
a,
qui,
incipio,
consecro,
.,
15,
exemplum,
gratia,
-,
sum,
nempe,
de,
oliua,
nucleus,
et,
nux,
?,
?,
?,
?,
et,
granum,
piper,
sub,
terra,
tempero,
arbor,
exsurgo,
in,
ramus,
in,
coma,
in,
species,
suus,
gener|genus,
.,
16,
is,
si,
transfero,
uel,
de,
brachium,
is,
in,
alius,
suboles,
utor,
qui,
deputo,
qui,
de,
tradux,
prouenio,
.,
17,
non,
ille,
granum,
aut,
nux,
aut,
nucleus,
.,
18,
nam,
cum,
tres,
gradus,
duo,
?,
?,
?,
?,
aeque,
primo,
secundus,
sic,
tres,
redigo,
ad,
unus,
transmitto,
per,
duo,
.,
19,
nec,
diu,
super,
iste,
argumentor,
sum,
quando,
naturalis,
praescriptio,
omnis,
omnino,
genus,
-,
ad,
origo,
refero,
?,
?,
?,
?,
genus,
censeo,
tantus,
origo,
conuenio,
in,
genus,
.,
20,
si,
igitur,
in,
genus,
Deus,
crux,
origo,
colo,
hic,
sum,
nucleus,
et,
granum,
?,
?,
?,
?,
ex,
qui,
apud,
uos,
simulacrum,
silua,
propago,
.,
21,
ad,
manifestus,
eo,
uictoria,
ut,
numen,
et,
quidem,
?,
?,
?,
?,
quanto|quantus,
?,
?,
?,
?,
uenero,
.,
22,
continuo,
?,
?,
?,
?,
quis,
bene,
extollo,
crux,
sum,
intestinus,
quodammodo,
tropaeum,
.,
23,
itaque,
in,
uictoria,
et,
crux,
colo,
castrensis,
religio,
signum,
adoro,
signum,
dejero,
signum,
ipse,
Jouis|Jupiter,
praefero,
.,
24,
sed,
ille,
imago,
suggestus,
et,
totus,
auris|aurum,
cultus,
monile,
crux,
sum,
.,
25,
sic,
etiam,
in,
cantabrum,
atque,
uexillum,
qui,
non,
paruus,
sanctitas,
militia,
custodio,
?,
?,
?,
?,
ille,
uestis,
crux,
sum,
.,
26,
erubesco,
opinor,
?,
?,
?,
?,
et,
nudus,
crux,
colo,
.,
1,
1,
alius,
plane,
?,
?,
?,
?,
sol,
Christianus,PERSON
Deus|dea,
aestimo,
qui,
innotesco,
ad,
oriens,
pars,
facio,
nos,
precatio,
uel,
dies,
sol|solum,
laetitia,
curo,
.,
2,
quis,
uos,
paruus,
facio,
.,
3,
non,
?,
?,
?,
?,
affectatio,
adoro,
aliquando,
etiam,
coelestis,
ad,
solus,
initium,
labrum,
-,
.,
4,
uos,
certe,
sum,
qui,
etiam,
in,
laterculus,
septem,
dies,
sol,
recipio,
et,
ex,
dies,
ipse,
praelego,
qui,
dies,
lauacrum,
?,
?,
?,
?,
aut,
in,
uespera,
differo,
aut,
otium,
et,
prandium,
curo,
.,
5,
qui,
quidem,
facio,
?,
?,
?,
?,
et,
ipse,
a,
uester,
ad,
alienus,
religio,
.,
6,
Judaeus,
enim,
festus,
sabbatum,
et,
coena|coenon|coenum,
purus,
et,
Judaicus,PERSON
ritus,
lucerna,
et,
jejunium,
cum,
azymum,
et,
oratio,
?,
?,
?,
?,
qui,
utique,
alienus,
sum,
a,
dius,
uester,
.,
7,
quare,
ut,
ab,
excessus,
reuerto,
qui,
sol,
et,
dies,
is,
nos,
-,
agnosco,
uicinitas,
non,
longe,
a,
?,
?,
?,
?,
et,
sabbatum,
uester,
sum,
.,
1,
1,
nouus,
jam,
de,
Deus,
noster,
fama,
suggero,
.,
2,
adeo,
nuper,
quidam,
?,
?,
?,
?,
in,
iste,
ciuitas,
etiam,
suus,
religio,
desertor,
solus,
detrimentum,
cutis,
Judaeus,
utique,
magis,
post,
bestia,
mordeo,
ad,
qui,
se,
loco,
quotidie,
totus,
jam,
corpus,
decutio,
cum,
incedo,
pictura,
in,
nos,
propono,
sub,
iste,
proscriptio,
?,
?,
?,
?,
.,
3,
is,
sum,
auris,
canterius,
et,
in,
toga,
cum,
liber,
alter,
pes,
?,
?,
?,
?,
.,
4,
et,
credo,
uulgus,
Judaeus,PERSON
.,
5,
qui,
enim,
alius,
genus,
seminarium,
sum,
infamia,
noster,
.,
6,
itaque,
in,
totus,
ciuitas,
?,
?,
?,
?,
praedico,
.,
7,
sed,
et,
hic,
?,
?,
?,
?,
externus,
et,
auctoritas,
tempus,
destitutus,
?,
?,
?,
?,
auctor,
infirmis|infirmus,
libenter,
excipio,
studium,
retorqueo,
.,
8,
uideo,
igitur,
an,
hic,
quoque,
nos,
deprehendo,
.,
9,
neque,
enim,
intersum,
qui,
forma,
dum,
deformis,
simulacrum,
curo,
.,
10,
sum,
penes,
uos,
et,
caninus,
caput,
et,
leoninus,
et,
de,
bos,
et,
de,
aries,
et,
hircus,
cornutus,
dia|dium|dius,
caprigenus,
uel,
anguinus,
et,
ales,
?,
?,
?,
?,
frons,
et,
tergum,
quis,
itaque,
nos,
unicus,
-,
.,
1,
1,
plus,
?,
?,
?,
?,
penes,
uos,
deprehendo,
.,
2,
si,
in,
Deus|dea,
aequalitas,
concurro,
sequor,
ut,
sacrificium,
uel,
sacer,
quoque,
inter,
nos,
diuersitas,
nullus,
sum,
ut,
ex,
alius,
species,
comparatio,
satis,
fio,
.,
3,
nos,
?,
?,
?,
?,
lito,
siue,
initio,
.,
4,
uos,
si,
de,
memoria,
abeo,
qui,
caedes,
homo,
quisque,
?,
?,
?,
?,
transigo,
recognosco,
suus,
ordo,
nunc,
enim,
differo,
plerusque,
ne,
?,
?,
?,
?,
uideo,
ubique,
retracto,
.,
5,
interim,
ut,
dico,
ex,
alius,
pars,
non,
desum,
adaequatio,
.,
6,
nam,
etsi,
nos,
aliter,
amen,
non,
aliter,
uos,
quoque,
?,
?,
?,
?,
qui,
infans,
edo,
eneco,
lex,
quidem,
prohibeo,
sed,
nullus,
magis,
lex,
tam,
impune,
tam,
securus,
sub,
omnis,
conscientia,
unus,
?,
?,
?,
?,
.,
7,
tabella,
eludo,
.,
8,
sed,
nec,
is,
disto,
si,
uos,
non,
ritus,
sacer,
neque,
Deus,
neco,
.,
9,
atquin,
in,
hic,
asper,
qui,
frigor|frigus,
et,
fames,
aut,
bestia,
.,
10,
?,
?,
?,
?,
aut,
?,
?,
?,
?,
in,
aqua,
mors,
demergo,
.,
11,
at,
et,
si,
quo,
.,
12,
?,
?,
?,
?,
penes,
uos,
fio,
is,
addico,
qui,
uester,
pignus,
ex,
.,
13,
?,
?,
?,
?,
et,
suppleo,
.,
14,
imo,
?,
?,
?,
?,
in,
uos,
quisquis,
.,
15,
ratio,
deficio,
.,
16,
sed,
de,
is,
impietas,
hostia,
dico,
.,
17,
dum,
ita,
quoque,
in,
uos,
recognosco,
ubi,
opportune,
-,
sum,
non,
multo,
secerno,
a,
uester,
?,
?,
?,
?,
si,
ille,
impudicus,
sum,
noster,
uero|uerus,
crudelis,
conjungo,
si,
forte,
natura,
qui,
semper,
saeuitia,
cum,
impudicitia,
concordo,
.,
1,
1,
quanquam,
quis,
paruus,
imus,
quis,
non,
ample|amplius|amplus,
facio,
.,
2,
parum,
scilicet,
humanus,
uiscer,
inhio,
quia,
uiuus,
et,
pubes,
-,
.,
3,
parum,
humanus,
sanguis,
lambo,
quoniam,
sum,
sanguis,
-,
.,
4,
parum,
infans,
uescor,
quia,
infans,
totus,
praecoquis,
?,
?,
?,
?,
.,
5,
-,
sum,
ad,
hora,
lucerna,
et,
canina,
ministerium,
et,
ingenium,
tenebra,
.,
6,
qui,
in,
locum|locus,
metuo,
ne,
cedo,
.,
7,
quis,
enim,
talis,
in,
uos,
detineo,
.,
8,
uerus,
jam,
-,
consilium,
incestus,
uerecundus,
qui,
adulter|adulterus,
nox,
comminisco,
sum,
ne,
aut,
lux,
aut,
uerus,
nox,
contamino,
qui,
etiam,
lumen,
terrenus,
parco,
existimo,
qui,
noster,
quoque,
conscientia,
ludo,
quicumque,
enim,
facio,
si,
uolo,
suspicor,
.,
9,
caeterus,
incestus,
uester,
pro,
suus,
libertas,
et,
lux,
omnis,
et,
nox,
omnis,
et,
totus,
coelum|coelus,
conscientia,
fruor,
quisque,
?,
?,
?,
?,
prouenio,
cum,
palam,
misceo,
incestus,
totus,
conscius,
coelum|coelus,
solus,
ipse,
-,
nos,
uero|uerus,
etiam,
in,
tenebra,
scelus,
noster,
recognosco,
possum,
.,
10,
plane,
Persa|Perses,NORP
?,
?,
?,
?,
edo,
tam,
scio,
qui,
non,
horreo,
cum,
mater,
libere,
fio,
.,
11,
sed,
et,
Macedo,LOC
is,
qui,
probo,
palam,
sum,
factito,
siquidem,
cum,
unus,
scena,
is,
?,
?,
?,
?,
intro,
trucido,
oculus,
risus,
ac,
derisus,
excipio,
?,
?,
?,
?,
consterno,
retraho,
persona,
numquid,
aio,
dominus,
displiceo,
uos,
.,
12,
respondeo,
Macedo,LOC
imus,
tu,
quidem,
pulchre,
.,
13,
aut,
scriptor,
?,
?,
?,
?,
si,
fingo,
aut,
?,
?,
?,
?,
?,
?,
?,
?,
si,
ita,
facio,
atque,
exinde,
alter,
ad,
alter,
?,
?,
?,
?,
dico,
?,
?,
?,
?,
?,
?,
?,
?,
?,
?,
?,
?,
.,
14,
sed,
unus,
uel,
alius,
gens,
quantulus,
macula,
totus,
orbis,
.,
15,
nos,
enim,
omnis,
inficio,
sol,
omnis,
polluo,
Oceanus,LOC
.,
16,
-,
igitur,
aliquis,
natio,
uaco,
ab,
is,
qui,
omnis,
homo,
genus,
ad,
incestus,
traho,
.,
17,
si,
qui,
gens,
concubitus,
ipse,
et,
aetas,
ac,
sexus,
necessitas,
ne,
dico,
libido,
et,
luxuria,
careo,
is,
sum,
qui,
careo,
incestus,
si,
qui,
ab,
humanus,
conditio,
priuo,
quidam,
natura,
remoueo,
sum,
ut,
neque,
ignorantia,
neque,
error,
neque,
casus,
oppono,
sum,
is,
sum,
qui,
solus,
Christianus,PERSON
respondeo,
constanter,
possum,
.,
18,
respicio,
igitur,
luxuria,
inter,
error,
et,
uentus,
fluctuo,
si,
desum,
populus,
qui,
ad,
hic,
scelus,
incurso,
fero,
uadum,
et,
asperum,
error,
.,
19,
imprimis,
cum,
infans,
uester,
alienus,
misericordia,
expono,
aut,
in,
adoptio,
?,
?,
?,
?,
parens,
obliuiscor,
quantus,
materia,
incestus,
subministro,
quantus,
occasio,
casus,
aperio,
.,
20,
plane,
ex,
aliquis,
disciplina,
?,
?,
?,
?,
aut,
certus,
respectus,
ejusmodi,
euentus,
a,
libido,
tempero,
quocumque,
locum|locus,
domus,
aut,
peregre,
ut,
non,
dispersio,
semen,
et,
saltus,
ubique,
luxuria,
nescio,
filius,
edo,
qui,
aut,
ipse,
postmodum,
parens,
aut,
alius,
.,
21,
incurso,
quando,
etiam,
aetas,
moderatio,
libido,
excludo,
sum,
.,
22,
quotcumque,
adulterium,
quotcumque,
stuprum,
quotcumque,
publico,
libido,
.,
23,
siue,
statiuus,
uel,
ambulatorius,
titulus,
tot,
sanguis,
mixtio,
tot,
compago,
gener|genus,
tot,
inde,
tradux,
ad,
incestus,
unde,
adeo,
mima|mimus,
et,
comoedus,
argumentum,
uena,
fluo,
unde,
iste,
quoque,
talis,
ante,
tragoedia,
erumpo,
.,
24,
?,
?,
?,
?,
praeficio,
urbs,
judico,
?,
?,
?,
?,
reatus,
fortuitus,
negligentia,
comito,
ultra,
janua,
progredior,
iter,
praetereo,
traho,
domus,
excido|excindo,
.,
25,
Graeculus,
uel,
a,
limen,
Graeculus,NORP
morus|mos,
capto,
intro,
inde,
muto,
Asia,LOC
aetas,
Roma,LOC
in,
uenalicius,
refero,
.,
26,
emo,
imprudens,
pater,
et,
utor,
Graecus,PERSON
.,
27,
dehinc,
ut,
uester,
adolescens,
dominus,
in,
ager,
et,
uinculum,
lego,
.,
28,
illic,
jam,
dudum,
paedagogus,
et,
nutrix,
poena,
do,
.,
29,
repraesento,
is,
totus,
caussa,
refero,
inuicem,
exitus,
suus,
ille,
qui,
alumnus,
in,
pueritia,
?,
?,
?,
?,
ille,
se,
quoque,
a,
pueritia,
pereo,
caeterus,
idem,
euentus,
Roma,LOC
-,
honestus,
domus,
.,
30,
forsitan,
et,
signo,
quidam,
retexo,
.,
31,
igitur,
Deus,
uoluntas,
ut,
tantus,
seculum,
macula,
exprobro,
spiritus,
Deus,
de,
dies,
concutio,
tempus,
cum,
aetas,
respondeo,
aliquis,
et,
oculus,
de,
lineamentum,
recordor,
proprietas,
nonnullus,
in,
corpus,
recenseo,
.,
32,
dominus,
imus,
jam,
parens,
tantus,
profero,
inquisitio,
diligentia,
impello,
.,
33,
inuestigo,
?,
?,
?,
?,
infeliciter,
inuenio,
.,
34,
reuelo,
scelus,
parens,
se,
laqueum|laqueus,
medeor,
.,
35,
bonus,
filius,
male,
superstes,
praefectus,
adscribo,
non,
ad,
?,
?,
?,
?,
sed,
ad,
stipendium,
stuprum,
et,
incestus,
.,
36,
satis,
sum,
unus,
iste,
exemplum,
publicus,
?,
?,
?,
?,
ejusmodi,
scelus,
delitesco,
in,
uos,
.,
37,
nihil,
unus,
euenio,
in,
res,
humanus,
unus,
plane,
eruo,
possum,
.,
38,
de,
sacramentum,
noster,
religio,
opinor,
intento,
et,
sum,
par,
uester,
etiam,
non,
sacramentum,
.,
1,
1,
de,
obstinatio,
uero|uerus,
uel,
praesumptio,
si,
qui,
propono,
ne,
iste,
quidem,
ad,
communio,
comparatio,
absisto,
.,
2,
unus,
obstinatio,
sum,
qui,
duo,
ab,
is,
religio,
constituo,
?,
?,
?,
?,
majestas,
qui,
?,
?,
?,
?,
dico,
in,
Caesar,PERSON
neque,
imago,
is,
?,
?,
?,
?,
neque,
genius,
dejero,
hostis,
populus,
nuncupo,
.,
3,
ita,
uero|uerus,
sum,
cum,
ex,
uos,
natio,
quotidie,
Caesar,PERSON
et,
?,
?,
?,
?,
et,
medicus,
et,
?,
?,
?,
?,
.,
4,
hic,
locum|locus,
romanus,
gens,
uideo,
in,
qui,
indomitus,
et,
extraneus,
natio,
.,
5,
uos,
tamen,
de,
noster,
aduersus,
noster,
conspiro,
.,
6,
agnosco,
sane,
romanus,
in,
Caesar,PERSON
fides,
.,
7,
nullus,
unquam,
conjuratio,
erumpo,
nullus,
in,
senatus,
uel,
in,
Palatium,LOC
ipse,
sanguis,
Caesar,PERSON
nota,
figo,
nullus,
in,
prouincia,
affecto,
majestas,
.,
8,
adhuc,
Syria,LOC
cadauer,
odor,
spiro,
adhuc,
Gallia,LOC
Rhodanus,LOC
suus,
non,
lauo,
.,
9,
sed,
omitto,
uesania,
crimen,
quia,
nec,
iste,
romanus,
nomen,
admitto,
.,
10,
uanitas,
sacrilegium,
conuenio,
et,
ipse,
uernaculus,
gens,
irreuerentia,
recognosco,
et,
?,
?,
?,
?,
libellus,
qui,
statua,
scio,
et,
ille,
obliquus,
nonnunquam,
dico,
a,
concilium,
atque,
maledictum,
qui,
circos|circus,
sono,
.,
11,
si,
non,
armum|armus,
saltem,
lingua,
semper,
rebellis,
sum,
.,
12,
sed,
alius,
opinor,
sum,
non,
juro,
per,
genius,
Caesar,PERSON
.,
13,
dubito,
enim,
de,
perjurus,
jus,
cum,
ne,
per,
Deus,
quidem,
uester,
ex,
fides,
dejero,
.,
14,
sed,
non,
dico,
Deus|dea,
imperator,
super,
hic,
enim,
qui,
uulgo,
aio,
sanna,
facio,
.,
1,
1,
imus,
qui,
Deus|dea,
Caesar,PERSON
dico,
et,
derideo,
dico,
qui,
non,
sum,
et,
male,
dico,
quia,
non,
uolo,
sum,
qui,
dico,
malo,
enim,
uiuo,
qui,
Deus,
fio,
.,
2,
reliquum,
obstinatio,
in,
ille,
capitulum,
colloco,
qui,
neque,
gladius,
neque,
crux,
neque,
bestia,
uester,
non,
ignis,
non,
tormentum,
ob,
?,
?,
?,
?,
ac,
contemptus,
mors,
animus,
recuso,
.,
3,
at,
enim,
hic,
omnis,
apud,
prior,
?,
?,
?,
?,
uester,
non,
contemno,
modus,
sed,
etiam,
magnus,
laus,
penso,
ac,
uirtus,
disco,
.,
4,
gladius,
quot,
et,
quantus,
uir,
uoluntarius,
.,
5,
piget_est|pigo,PERSON
prosequor,
.,
6,
crux,
uero|uerus,
nouitas,
?,
?,
?,
?,
abstrusus,
Regulus,PERSON
uester,
libenter,
dedico,
.,
7,
regina,
Aegyptus,LOC
bestia,
suus,
utor,
sum,
.,
8,
ignis,
post,
?,
?,
?,
?,
femina,
?,
?,
?,
?,
maritus,
in,
extremum|extremus,
patria,
?,
?,
?,
?,
doceo,
inuado,
ipse,
Dido,PERSON
.,
9,
sed,
et,
tormentum,
mulier,
Atticus,PERSON
fatigo,
tyrannus,
nego,
postremo,
ne,
cedo,
corpus,
et,
sexus,
lingua,
suus,
pasco,
exspuo,
totus,
eradico,
confessio,
ministerium,
.,
10,
sed,
uester,
iste,
ad,
gloria,
noster,
ad,
duritia,
deputo,
.,
11,
destruo,
nunc,
gloria,
major,
qui,
nos,
quoque,
destruo,
.,
12,
contentus,
edo|sum,
detraho,
etiam,
laus,
parens,
ad,
praesens,
ne,
nos,
locum|locus,
do,
.,
13,
de,
hic,
forsitan,
et,
tempus,
qualitas,
?,
?,
?,
?,
antiquitas,
exigo,
ingenium,
?,
?,
?,
?,
at,
nunc,
tranquillitas,
pax,
et,
ingenium,
?,
?,
?,
?,
et,
mens,
homo,
etiam,
in,
extraneus,
.,
14,
ergo,
inquiam,
uetus,
uos,
comparo,
nos,
necesse,
sum,
in,
uos,
odium,
prosequor,
qui,
a,
nos,
non,
probo,
quia,
nec,
inuenio,
in,
nos,
.,
15,
respondeo,
igitur,
ad,
singulus,
species,
.,
16,
non,
idem,
uox,
exemplum,
deposco,
.,
17,
si,
contemptus,
scilicet,
mors,
gladius,
de,
magnus,
fabula,
facio,
utique,
non,
uita,
amor,
gladius,
uos,
ad,
lanista,
auctoro|auctoror,
sed,
mors,
nomen,
militia,
do,
.,
18,
si,
femina,
aliquis,
de,
bestia,
?,
?,
?,
?,
mors,
sum,
medius,
quotidie,
pax,
spons,
liber,
ad,
bestia,
-,
.,
19,
si,
crux,
configo,
corpus,
machina,
nullus,
adhuc,
ex,
uos,
Regulus,PERSON
pango,
attamen,
jam,
ignis,
contemno,
euado,
ex,
qui,
se,
quidam,
prope,
uestio,
?,
?,
?,
?,
tunica,
ad,
certus,
usquequaque,
locum|locus,
auctoro,
.,
20,
si,
flagrum,
mulier,
insulto,
hic,
quoque,
prope,
inter,
?,
?,
?,
?,
ordo,
transcurro,
remetior,
sum,
ut,
taceo,
de,
?,
?,
?,
?,
gloria,
.,
1,
1,
hucusque,
opinor,
horreo,
obstinatio,
?,
?,
?,
?,
qui,
si,
uos,
communico,
supersum,
derideo,
persona,
confero,
quamquam,
de,
?,
?,
?,
?,
omnis,
obstinatio,
noster,
praestruo,
mortuus,
enim,
praesumo,
resurrectio,
.,
2,
Spes,
resurrectio,
fastidium,
sum,
mors,
.,
3,
rideo,
igitur,
?,
?,
?,
?,
?,
?,
?,
?,
mens,
qui,
morior,
ut,
uiuo,
sed,
qui,
facile,
rideo,
et,
?,
?,
?,
?,
decachinno,
arrepo,
spongia,
uel,
interim,
lingua,
-,
littera,
interim,
uester,
qui,
similiter,
assero|asseuero,
anima,
in,
corpus,
redeo,
.,
4,
attamen,
quanto,
?,
?,
?,
?,
noster,
praesumptio,
sum,
qui,
in,
idem,
corpus,
redeo,
defendo,
.,
5,
uos,
autem,
quanto|quantus,
?,
?,
?,
?,
-,
sum,
homo,
spiritus,
in,
canes|canus,
uel,
mulus,
aut,
pauo,
redeo,
.,
6,
item,
judicium,
annuntio,
a,
Deus,
pro,
quisque,
meritum,
post,
interitus,
-,
.,
7,
is,
uos,
?,
?,
?,
?,
et,
?,
?,
?,
?,
adscribo,
?,
?,
?,
?,
interim,
aristis,
recuso,
.,
8,
is,
judicium,
iniquus,
aeternus,
ignis,
pius,
et,
insons,
amoenus,
in,
locum|locus,
dico,
perpetuitas,
transigo,
.,
9,
apud,
uos,
.,
10,
quoque,
?,
?,
?,
?,
et,
?,
?,
?,
?,
non,
alius,
conditio,
dispono,
.,
11,
nec,
?,
?,
?,
?,
ac,
poeticus,
solus,
talis,
cano,
sed,
et,
philosophus,
de,
animus,
?,
?,
?,
?,
et,
judicium,
distributio,
confirmo,
.,
12,
quoniam,
igitur,
usque,
?,
?,
?,
?,
natio,
non,
agnosco,
imus,
insuper,
exsecror,
uester,
si,
nihil,
inter,
uos,
diuersitas,
habeo,
si,
unus,
et,
idem,
sum,
quia,
non,
odi,
qui,
sum,
-,
dextra,
potior,
compingo,
osculum,
misceo,
complexus,
?,
?,
?,
?,
cum,
cruentus,
incestus,
cum,
incestus,
conjuro,
cum,
conjuratus,
obstinatus,
et,
uanus,
cum,
aequalis,
.,
13,
pariter,
Deus,
numen,
laedo,
pariter,
indignatio,
is,
prouoco,
.,
14,
habeo,
et,
uos,
tres,
genus,
etsi,
non,
de,
tres,
ritus,
attamen,
de,
tres,
sexus,
.,
15,
ille,
apte,
de,
uir|uirum|uirus,
et,
?,
?,
?,
?,
uir|uirum|uirus|uis,
et,
?,
?,
?,
?,
-,
.,
16,
aut,
numquid,
ipse,
uos,
collegium,
offendo,
.,
17,
soleo,
aequalitas,
aemulatio,
materia,
subministro,
.,
18,
sic,
figulus,
figulus,
faber,
faber,
inuideo,
.,
19,
imus,
jam,
de,
finis,
simulo,
confessio,
redigo,
conscientia,
ad,
ueritas,
et,
ad,
constantia,
ueritas,
nam,
omnis,
iste,
in,
nos,
solus,
sum,
et,
a,
nos,
solus,
reuinco,
qui,
?,
?,
?,
?,
sum,
agnitio,
scilicet,
diuersus,
pars|partum,
unde,
scientia,
instruo,
et,
consilium,
inspiro,
et,
judicium,
guberno,
.,
20,
uester,
denique,
sententia,
sum,
ne,
caussa,
quis,
judico,
nisi,
duo,
-,
.,
21,
qui,
in,
nos,
solus,
negligo,
natura,
uitium,
satisfacio,
ut,
qui,
in,
nos,
non,
refuto,
in,
alius,
.,
22,
?,
?,
?,
?,
aut,
qui,
reatus,
in,
uos,
memini,
is,
in,
alius,
jacto,
.,
23,
opus,
?,
?,
?,
?,
sum,
in,
extraneus,
castus,
in,
?,
?,
?,
?,
incestus,
?,
?,
?,
?,
foris,
subjectus,
domus,
.,
24,
hic,
sum,
iniquitas,
ut,
gnarus,
ab,
ignarus,
absoluo,
a,
reus,
judico,
.,
25,
aufero,
stipula,
de,
oculus,
uester,
aut,
trabes|trabs,
de,
oculus,
uester,
ut,
stipula,
de,
alienus,
extraho,
.,
26,
-,
?,
?,
?,
?,
prior,
ut,
Christianus,PERSON
punio,
nisi,
quod,
emendo,
non,
punio,
imus,
sum,
Christianus,PERSON
imus,
si,
sum,
Christianus,PERSON
sum,
emendo,
.,
27,
-,
qui,
in,
nos,
accuso,
et,
non,
accuso,
.,
28,
recognosco,
quis,
in,
uos,
non,
accuso,
et,
accuso,
.,
29,
pateo,
etiam,
hinc,
uos,
quantus,
aperio,
possum,
e,
paucus,
iste,
?,
?,
?,
?,
error,
inspectio,
et,
ueritas,
?,
?,
?,
?,
.,
30,
-,
ueritas,
sed,
inspicio,
si,
possum,
et,
-,
error,
sed,
-,
si,
-,
.,
31,
quodsi,
praescribo,
uos,
error,
amo,
et,
odi,
ueritas,
cur,
qui,
-,
et,
odi,
non,
nosco,
.,
1,
liber,
duo,
.,
1,
1,
nunc,
de,
Deus|dea,
uester,
misero,
natio,
congredior,
uos,
defensio,
noster,
desidero|desido,
prouoco,
ipse,
conscientia,
uester,
ad,
censeo,
an,
uere,
Deus,
ut,
uolo,
an,
falsus,
ut,
scio,
non,
uolo,
.,
2,
hic,
enim,
materia,
sum,
error,
humanus,
per,
artifex,
is,
ne,
ignorantia,
error,
.,
3,
qui,
magis,
res|reus,
sum,
.,
4,
pateo,
oculus,
nec,
uideo,
hio,
auris,
nec,
audio,
cor,
stupeo,
saliens,
nescio,
animus,
qui,
agnosco,
.,
5,
denique,
si,
tantus,
?,
?,
?,
?,
unus,
praescriptio,
discuto,
licet_est,
in,
expedio,
sum,
nuntiatio,
cum,
omnis,
iste,
Deus,
ab,
homo,
instituo,
non,
.,
6,
hinc,
excido|excindo,
fides,
uerus,
diuinitas,
qui,
nihil,
utique,
aliquando,
coeptum|coeptus,
diuinus,
uideo,
jure,
possum,
.,
7,
sed,
enim,
multus,
sum,
qui,
?,
?,
?,
?,
conscientia,
obduro,
in,
callositas,
uoluntarius,
error,
.,
8,
ingens,
manus,
ueritas,
obsideo|obsido,
at,
ipse,
de,
suus,
uirtus,
securus,
sum,
.,
9,
quidni,
.,
10,
quicumque,
uolo,
de,
ipse,
aduersarius,
socius,
?,
?,
?,
?,
?,
?,
?,
?,
assumo,
et,
omnis,
ille,
expugnator,
multitudo,
prosterno,
.,
11,
aduersus,
hic,
igitur,
nos,
negotium,
sum,
aduersus,
institutio,
major,
auctoritas,
receptor|receptum,
lex,
domino,
argumentatio,
prudens,
aduersus,
uetustas,
consuetudo,
necessitas,
aduersus,
exemplum,
prodigium,
miraculus,
qui,
omnis,
adulterinus,
iste,
diuinitas,
corroboro,
.,
12,
quare,
secundum,
uester,
commentarius,
qui,
ex,
omnis,
theologia,
genus,
capio,
gradus,
confero,
quoniam,
magnus,
in,
hujusmodi,
penis,
uos,
auctoritas,
littera,
qui,
